date,open,high,low,close,volume,cnt_ai,cnt_war,avg_tone,return,log_return
2022-06-10,8.48,8.58,8.14,8.26,30225800,5.0,378339.0,-1.4988933708360843,-0.048387096774193505,-0.049596941139371964
2022-06-13,7.99,8.0,7.5,7.64,40943000,5.0,356129.0,-1.419233752404692,-0.07506053268765134,-0.07802698435445787
2022-06-14,7.735,7.98,7.585,7.82,30564100,10.0,401432.0,-1.4185995744848878,0.023560209424083878,0.023286951378791
2022-06-15,7.92,8.3,7.815,8.12,38235300,8.0,402854.0,-1.2977399852056668,0.038363171355498604,0.03764559961636671
2022-06-16,7.84,7.985,7.58,7.67,36793500,15.0,407299.0,-1.3776882558567367,-0.05541871921182262,-0.05701353879442195
2022-06-17,7.7,8.33,7.69,8.24,45518000,34.0,380860.0,-1.3917244624254597,0.0743155149934811,0.07168372854221561
2022-06-21,8.59,9.05,8.56,8.71,48887600,13.0,370310.0,-1.2525960863854388,0.05703883495145634,0.0554714469430313
2022-06-22,8.52,9.285,8.45,9.01,43430600,10.0,393662.0,-1.4150154338814642,0.034443168771526755,0.03386328075583478
2022-06-23,9.02,9.5,8.84,9.46,44618000,19.0,388437.0,-1.3983151822219029,0.049944506104328656,0.048737311443540765
2022-06-24,9.53,10.2,9.48,10.19,67826000,13.0,378385.0,-1.5289095891618862,0.07716701902748402,0.0743344641708461
2022-06-27,10.15,10.16,9.51,9.62,44768000,53.0,351900.0,-1.343998835380726,-0.055937193326791035,-0.05756258255701807
2022-06-28,9.57,9.88,9.19,9.31,45589000,26.0,418384.0,-1.5815036831863731,-0.03222453222453214,-0.032755173388639314
2022-06-29,9.35,9.42,9.07,9.23,40408700,8.0,431067.0,-1.3965807371420238,-0.008592910848549962,-0.008630042774214974
2022-06-30,9.02,9.19,8.72,9.07,33636400,15.0,422211.0,-1.3250424409233807,-0.017334777898158182,-0.01748678438771556
2022-07-01,9.11,9.43,9.031,9.27,33504400,6.0,345328.0,-1.2674767478373608,0.022050716648291058,0.021811115450718344
2022-07-05,9.14,10.1,9.0,10.07,55854800,3.0,354151.0,-1.5776486300488328,0.086299892125135,0.08277732715270725
2022-07-06,10.01,10.31,9.74,9.8,54604300,3.0,346957.0,-1.638807542951134,-0.026812313803376342,-0.027178321053944465
2022-07-07,9.76,10.28,9.75,10.18,35672500,17.0,360372.0,-1.5099669318255742,0.03877551020408143,0.03804262544585013
2022-07-08,9.92,10.38,9.83,10.17,36737100,8.0,349602.0,-1.5596184268068969,-0.0009823182711198308,-0.0009828010619079564
2022-07-11,9.98,9.994,9.53,9.56,34015100,8.0,313164.0,-1.516946619702553,-0.05998033431661742,-0.061854482997158566
2022-07-12,9.66,9.96,9.27,9.49,42765800,22.0,332438.0,-1.4263040294704497,-0.007322175732217606,-0.007349114441473681
2022-07-13,9.22,9.55,9.05,9.28,32461300,11.0,361766.0,-1.4823398422859857,-0.02212855637513178,-0.022377065823727005
2022-07-14,9.23,9.28,8.85,8.9,26702100,4.0,353952.0,-1.474636177060994,-0.04094827586206884,-0.04181027006001514
2022-07-15,9.01,9.12,8.65,9.04,34918100,5.0,352329.0,-1.4655450656380329,0.015730337078651457,0.015607897665991022
2022-07-18,9.25,9.45,9.005,9.03,32428400,3.0,329374.0,-1.479432458817863,-0.0011061946902655162,-0.0011068069751911658
2022-07-19,9.15,9.37,8.89,9.34,29033800,7.0,348664.0,-1.4180901486776134,0.034330011074197087,0.03375388481185704
2022-07-20,9.44,10.2,9.44,10.11,40845200,10.0,343990.0,-1.3307331796429145,0.08244111349036398,0.0792187807916287
2022-07-21,10.37,10.76,10.22,10.49,51691200,4.0,353426.0,-1.4408233595938236,0.03758654797230476,0.036897389375825984
2022-07-22,10.35,10.57,9.73,9.84,38915500,6.0,365339.0,-1.483453916826634,-0.06196377502383221,-0.06396671134404386
2022-07-25,9.83,9.85,9.52,9.68,21485000,14.0,302828.0,-1.3657708705431244,-0.016260162601625994,-0.01639380977567617
2022-07-26,9.66,9.66,9.38,9.4,21997800,5.0,339124.0,-1.3327318821350846,-0.028925619834710647,-0.029352212012527357
2022-07-27,9.67,10.03,9.5,10.02,29810900,9.0,342325.0,-1.3122803226913746,0.06595744680851046,0.06387340638076022
2022-07-28,10.03,10.2,9.74,10.13,27172900,6.0,362172.0,-1.3377551098945446,0.010978043912175828,0.010918222603873318
2022-07-29,10.01,10.35,9.92,10.35,31106600,9.0,333298.0,-1.330810901260589,0.021717670286278246,0.02148520145078603
2022-08-01,10.25,10.7,10.122,10.47,31694700,13.0,378723.0,-1.270460257331116,0.011594202898550732,0.011527505171067709
2022-08-02,10.32,11.23,10.26,10.92,40958800,15.0,398730.0,-1.5451418173702938,0.042979942693409656,0.04208194543431354
2022-08-03,11.08,11.34,11.04,11.2,35796500,4.0,350078.0,-1.5180609032465795,0.02564102564102555,0.02531780798428951
2022-08-04,11.19,11.41,11.03,11.32,32093400,14.0,375836.0,-1.6261318409094232,0.010714285714285898,0.010657294473988
2022-08-05,11.01,11.62,10.85,11.45,50264800,1.0,352313.0,-1.653565795023073,0.011484098939929188,0.011418657225211959
2022-08-08,9.77,10.4,9.71,9.82,125272600,2.0,349263.0,-1.6350009718149454,-0.14235807860262006,-0.15356860763387425
2022-08-09,9.54,9.57,9.01,9.25,58788900,7.0,340306.0,-1.5023994262147409,-0.05804480651731159,-0.059797570842040404
2022-08-10,9.51,9.66,9.32,9.59,46054900,6.0,334515.0,-1.4994010681850392,0.036756756756756825,0.03609733737101273
2022-08-11,9.76,10.05,9.4,9.42,44790900,11.0,335518.0,-1.6114127985490143,-0.017726798748696537,-0.017885800307074984
2022-08-12,9.55,9.97,9.42,9.91,30638200,8.0,305150.0,-1.5300017805538615,0.052016985138004346,0.050709259753624725
2022-08-15,9.82,10.1,9.76,9.91,33263400,3.0,298571.0,-1.4656302326034345,0.0,0.0
2022-08-16,9.85,9.88,9.36,9.74,40603900,8.0,332632.0,-1.4118923983664884,-0.017154389505549927,-0.017303230687452764
2022-08-17,9.56,9.619,9.33,9.43,33933600,6.0,318288.0,-1.385739250971078,-0.03182751540041073,-0.032345021009077435
2022-08-18,9.42,9.47,9.12,9.15,26365600,59.0,334687.0,-1.5079493719062729,-0.02969247083775184,-0.030142217357936207
2022-08-19,9.0,9.01,8.48,8.51,40560200,7.0,315168.0,-1.5389869360506316,-0.06994535519125689,-0.0725119367021474
2022-08-22,8.32,8.4,8.06,8.07,37824900,9.0,307624.0,-1.5656216195978132,-0.051703877790834296,-0.0530884603034254
2022-08-23,8.1,8.28,8.0,8.01,25658500,4.0,340848.0,-1.5526317264689191,-0.0074349442379182396,-0.007462721201589417
2022-08-24,8.04,8.36,7.98,8.1,26576400,7.0,363803.0,-1.486840746460975,0.011235955056179803,0.01117330059812538
2022-08-25,8.22,8.43,8.05,8.42,25635600,14.0,345383.0,-1.460933194618988,0.039506172839506304,0.038745766575841945
2022-08-26,8.42,8.43,7.93,7.94,34150400,27.0,299695.0,-1.4038028862605667,-0.05700712589073631,-0.05869655299519083
2022-08-29,7.82,7.998,7.76,7.81,28566200,2.0,287012.0,-1.4033398356867777,-0.016372795969773368,-0.016508311407449572
2022-08-30,7.93,7.975,7.68,7.79,27189200,1.0,342758.0,-1.4009256559791776,-0.002560819462227859,-0.002564103968937914
2022-08-31,7.95,8.0,7.7,7.72,28691500,6.0,344798.0,-1.309503978927668,-0.00898587933247752,-0.00902649584597226
2022-09-01,7.61,7.62,7.22,7.49,39079700,7.0,346334.0,-1.3320286372524723,-0.029792746113989632,-0.030245566507556276
2022-09-02,7.67,7.67,7.35,7.4,25965000,2.0,325634.0,-1.4127553972462614,-0.012016021361815787,-0.01208879731900403
2022-09-06,7.45,7.46,7.17,7.28,30429400,2.0,307653.0,-1.2681730166971914,-0.016216216216216273,-0.016349138001529706
2022-09-07,7.27,7.43,7.18,7.39,30330000,2.0,310778.0,-1.257284310809932,0.015109890109890056,0.014996872751515955
2022-09-08,7.33,7.53,7.27,7.53,26303600,25.0,324499.0,-1.083054752249461,0.018944519621109768,0.01876730685169159
2022-09-09,7.68,7.82,7.64,7.79,27822300,19.0,291336.0,-0.875603116283294,0.03452855245683928,0.03394581807085473
2022-09-12,7.86,8.03,7.82,8.01,30544800,18.0,286656.0,-1.260770460355736,0.028241335044929317,0.027849901197610993
2022-09-13,7.63,7.66,7.45,7.48,29770700,19.0,344521.0,-1.288813231461366,-0.06616729088639195,-0.06845796909388202
2022-09-14,7.45,7.63,7.33,7.63,29422500,7.0,346035.0,-1.2812082789384265,0.020053475935828846,0.01985505330997972
2022-09-15,7.47,8.1,7.45,8.01,51700600,34.0,340111.0,-1.192741727740462,0.04980340760157276,0.0486029157839023
2022-09-16,7.75,7.93,7.64,7.78,42155500,14.0,335337.0,-1.3143964091650135,-0.028714107365792718,-0.029134422889967482
2022-09-19,7.64,7.86,7.58,7.86,29238800,34.0,302582.0,-1.2738176956059022,0.010282776349614497,0.010230268250814856
2022-09-20,7.78,7.915,7.6,7.62,30349600,7.0,359787.0,-1.4459578283984167,-0.03053435114503822,-0.031010236742560426
2022-09-21,7.72,8.07,7.655,7.69,36814500,11.0,388501.0,-1.4877341924201204,0.009186351706036877,0.009144413818997776
2022-09-22,7.74,7.74,7.24,7.37,49138300,14.0,373841.0,-1.5610388818991685,-0.04161248374512361,-0.042503077316307314
2022-09-23,7.2,7.42,7.13,7.4,34197300,14.0,351674.0,-1.549207073888986,0.004070556309362372,0.0040622940088790305
2022-09-26,7.35,7.83,7.35,7.53,45429800,11.0,311351.0,-1.5339838714380996,0.0175675675675675,0.01741504160167784
2022-09-27,7.69,7.835,7.46,7.63,31794700,13.0,320566.0,-1.4166023483287735,0.013280212483399723,0.01319280348456342
2022-09-28,7.63,8.0,7.62,7.94,31955900,13.0,339743.0,-1.5530923239631105,0.04062909567496731,0.03982542996267879
2022-09-29,8.05,8.33,7.78,8.08,57845800,3.0,353182.0,-1.518320704957394,0.0176322418136019,0.01747859727395973
2022-09-30,8.01,8.5,7.971,8.13,47454800,11.0,341267.0,-1.4880113872067495,0.006188118811881305,0.006169051026715167
2022-10-03,8.145,8.3,7.97,8.24,35524000,7.0,304347.0,-1.4554163164215277,0.013530135301353052,0.013439420361661014
2022-10-04,8.48,8.61,8.34,8.46,36313300,15.0,338498.0,-1.40862668942639,0.02669902912621369,0.026348829696751785
2022-10-05,8.26,8.485,8.075,8.42,37790200,11.0,340845.0,-1.5008491335039091,-0.004728132387706974,-0.004739345363896863
2022-10-06,8.4,8.6,8.315,8.47,27653400,24.0,348207.0,-1.663196969830702,0.005938242280285166,0.005920680409727819
2022-10-07,8.26,8.28,8.11,8.15,29550500,2.0,346085.0,-1.5942507558757089,-0.037780401416765086,-0.038512581411191515
2022-10-10,8.17,8.18,7.88,8.06,26923300,2.0,321522.0,-1.558270674649244,-0.01104294478527601,-0.011104370734234426
2022-10-11,7.99,8.295,7.7,8.04,40775800,11.0,356815.0,-1.4228604872778394,-0.002481389578163906,-0.0024844733276623288
2022-10-12,8.06,8.1,7.82,8.07,30201600,11.0,362173.0,-1.4196665402694797,0.003731343283582156,0.003724399090982544
2022-10-13,7.74,8.2,7.565,8.08,36040900,20.0,357997.0,-1.368553554269594,0.0012391573729864103,0.0012383902511468037
2022-10-14,8.23,8.31,7.53,7.53,37430100,10.0,347131.0,-1.4426233706391065,-0.06806930693069302,-0.07049683072120194
2022-10-17,7.71,8.06,7.69,7.94,31751700,29.0,323677.0,-1.4650987089326852,0.05444887118193886,0.05301823344724221
2022-10-18,8.15,8.33,8.04,8.16,37120400,10.0,339281.0,-1.3194487384439115,0.027707808564231717,0.027330893716971172
2022-10-19,8.06,8.125,7.845,7.91,26594000,11.0,357732.0,-1.2913977870192526,-0.030637254901960786,-0.031116387196453044
2022-10-20,7.73,8.26,7.73,8.04,26689500,5.0,350464.0,-1.334501120191692,0.0164348925410871,0.016301301411312252
2022-10-21,7.93,8.32,7.81,8.29,30705700,2.0,333730.0,-1.3513875048942403,0.031094527363184188,0.030620885956328614
2022-10-24,8.3,8.3,8.01,8.27,28062200,11.0,308737.0,-1.3605076857077554,-0.0024125452352231624,-0.00241546011160354
2022-10-25,8.36,8.66,8.36,8.66,31001500,14.0,338060.0,-1.2630214454845472,0.047158403869407506,0.04608021353874392
2022-10-26,8.48,9.05,8.39,8.57,33530900,9.0,359014.0,-1.1625068140756585,-0.010392609699769073,-0.010446989964655096
2022-10-27,8.68,8.78,8.46,8.6,28940800,9.0,341563.0,-1.2411358609043242,0.003500583430571691,0.0034944706497732625
2022-10-28,8.55,8.66,8.365,8.64,20697400,7.0,331287.0,-1.3343840136274108,0.0046511627906977715,0.0046403795565024275
2022-10-31,8.59,8.83,8.43,8.79,31376100,5.0,287587.0,-1.3831850245166293,0.01736111111111094,0.017212128881121114
2022-11-01,8.99,9.06,8.56,8.65,29800000,5.0,303374.0,-1.3766318265224706,-0.015927189988623303,-0.016055390753297427
2022-11-02,8.7,8.76,8.2,8.22,36042600,6.0,334522.0,-1.3604971000341233,-0.04971098265895946,-0.05098911187569932
2022-11-03,8.07,8.3,7.87,8.08,36419500,5.0,349163.0,-1.4324253297147278,-0.017031630170316392,-0.017178336535084604
2022-11-04,8.19,8.2,7.65,7.93,64338900,4.0,318014.0,-1.3235988951261255,-0.01856435643564358,-0.018738836886247334
2022-11-07,7.78,7.85,6.89,7.02,99332800,22.0,308237.0,-1.1803532447503688,-0.11475409836065575,-0.12188981760903705
2022-11-08,7.08,7.42,6.91,7.21,56353900,8.0,329793.0,-1.1512608418009331,0.027065527065527117,0.026705733259138054
2022-11-09,7.12,7.185,6.95,6.98,42517300,18.0,327553.0,-1.0948354244916882,-0.03190013869625519,-0.03242003452257647
2022-11-10,7.46,7.97,7.43,7.64,58579800,3.0,315929.0,-1.1548950756214722,0.09455587392550124,0.09034868640414762
2022-11-11,7.48,8.42,7.375,8.41,55324100,33.0,65626.0,-1.3599249798296962,0.10078534031413611,0.0960238708064276
2022-11-14,8.18,8.32,7.953,8.1,37402700,4.0,336645.0,-1.2216928287071578,-0.03686087990487519,-0.037557412306463256
2022-11-15,8.45,8.47,8.155,8.34,34454100,3.0,358066.0,-1.296947478341092,0.029629629629629672,0.029199154692262308
2022-11-16,8.18,8.24,8.0,8.06,28436000,23.0,342307.0,-1.3202886076019202,-0.033573141486810454,-0.034149659852118486
2022-11-17,7.83,7.88,7.525,7.62,33746500,4.0,349396.0,-1.2605505011542155,-0.05459057071960305,-0.056137186819982254
2022-11-18,7.76,7.79,7.31,7.39,27245200,14.0,330581.0,-1.2698089726296915,-0.030183727034120755,-0.030648634738444258
2022-11-21,7.31,7.32,7.07,7.19,36605600,3.0,308701.0,-1.339870728633741,-0.027063599458727938,-0.027436563227155153
2022-11-22,7.18,7.25,6.98,7.22,27327800,22.0,332419.0,-1.361441707545713,0.004172461752433909,0.0041637811717794015
2022-11-23,7.25,7.42,7.12,7.37,24182900,14.0,340451.0,-1.4408478181567146,0.020775623268698196,0.020562753296510472
2022-11-25,7.32,7.339,7.19,7.28,10824400,1.0,338268.0,-1.3685439337501164,-0.012211668928086783,-0.012286843992650676
2022-11-28,7.23,7.4,7.15,7.16,19438000,7.0,304454.0,-1.4382041501770342,-0.016483516483516536,-0.01662088123604022
2022-11-29,7.2,7.3,7.05,7.08,22150800,12.0,342583.0,-1.3726146150782816,-0.011173184357541888,-0.011236073266925883
2022-11-30,7.14,7.51,7.033,7.5,32745700,14.0,363172.0,-1.3007289057538862,0.05932203389830515,0.05762911283663619
2022-12-01,7.51,7.88,7.47,7.86,34424400,3.0,342384.0,-1.1856670527202144,0.04800000000000004,0.046883585898850555
2022-12-02,7.615,7.76,7.5,7.66,18794000,13.0,330014.0,-1.2503681502899149,-0.025445292620865145,-0.02577462268861508
2022-12-05,7.62,7.695,7.105,7.19,32158200,0.0,289008.0,-1.251564552595136,-0.06135770234986937,-0.06332081201954476
2022-12-06,7.19,7.195,6.88,6.99,32868100,12.0,336268.0,-1.439034789307555,-0.02781641168289295,-0.028210615487236357
2022-12-07,7.08,7.35,7.02,7.07,28351600,13.0,368622.0,-1.4429046242196737,0.011444921316166035,0.011379923662762303
2022-12-08,7.1,7.27,6.94,7.12,23107700,13.0,353988.0,-1.3610125108624354,0.007072135785006983,0.007047245515403144
2022-12-09,7.06,7.19,7.03,7.11,23367300,11.0,323337.0,-1.2201091391291026,-0.001404494382022392,-0.001405481608734993
2022-12-12,7.11,7.31,7.09,7.29,22672400,6.0,301162.0,-1.3471536315635788,0.025316455696202445,0.02500130220541741
2022-12-13,7.73,7.97,7.49,7.5,41033800,8.0,345521.0,-1.3498329489689869,0.028806584362139898,0.028399474521697776
2022-12-14,7.5,7.6,7.265,7.35,22653800,3.0,345659.0,-1.254400589504528,-0.020000000000000018,-0.020202707317519497
2022-12-15,7.17,7.298,7.01,7.01,25417100,14.0,364014.0,-1.230314431567865,-0.04625850340136051,-0.047362612178246444
2022-12-16,7.02,7.08,6.76,6.9,32655600,10.0,330330.0,-1.3165195115245676,-0.015691868758915706,-0.015816289443284948
2022-12-19,6.8,6.83,6.32,6.35,41511600,9.0,298847.0,-1.3364588535770707,-0.07971014492753636,-0.08306659869861366
2022-12-20,6.29,6.54,6.2,6.31,30215600,7.0,345649.0,-1.3714919986444265,-0.006299212598425252,-0.006319136351478294
2022-12-21,6.24,6.52,6.04,6.5,34408600,6.0,353618.0,-1.216103273251788,0.030110935023771823,0.029666500348469516
2022-12-22,6.37,6.38,6.18,6.32,28066000,6.0,366651.0,-1.1762662385430411,-0.027692307692307683,-0.02808296874282523
2022-12-23,6.27,6.3,6.07,6.29,20419000,15.0,309038.0,-1.3353401521630692,-0.004746835443038,-0.004758137446416955
2022-12-27,6.15,6.22,5.92,6.0,34573300,21.0,296352.0,-1.578063776452712,-0.04610492845786962,-0.0472016014842942
2022-12-28,5.98,6.17,5.95,6.07,30096800,19.0,290066.0,-1.4167819654309477,0.011666666666666714,0.011599135843352038
2022-12-29,6.1,6.525,6.1,6.4,42694200,19.0,285607.0,-1.4542246382909962,0.054365733113673764,0.052939385294219266
2022-12-30,6.19,6.42,6.19,6.42,27830900,14.0,289840.0,-1.4944302934345954,0.0031249999999998224,0.003120127336243561
2023-01-03,6.58,6.64,6.275,6.39,29969900,4.0,285101.0,-1.478414881084278,-0.004672897196261738,-0.00468384931242638
2023-01-04,6.48,6.675,6.37,6.58,31660500,2.0,331496.0,-1.4635250295699584,0.029733959311424085,0.029300476947782483
2023-01-05,6.45,6.49,6.25,6.32,34186000,10.0,331701.0,-1.4716595146447289,-0.03951367781155013,-0.040315537178459815
2023-01-06,6.4,6.45,6.09,6.4,30596400,14.0,342612.0,-1.5372485363771178,0.012658227848101333,0.01257878220686015
2023-01-09,6.49,6.67,6.4,6.5,31028900,4.0,417704.0,-1.7712693785131726,0.015625,0.015504186535965081
2023-01-10,6.5,6.72,6.49,6.7,28236600,2.0,404853.0,-1.7460335845399124,0.030769230769230882,0.030305349495329148
2023-01-11,6.84,6.99,6.76,6.98,25936700,3.0,411440.0,-1.5439938923019665,0.04179104477611939,0.040941390377360776
2023-01-12,7.01,7.05,6.78,7.01,30152500,8.0,410644.0,-1.5517599427637387,0.004297994269340855,0.004288784272217461
2023-01-13,6.84,7.01,6.81,6.96,20981000,21.0,384901.0,-1.689260210022551,-0.007132667617688937,-0.007158226700170411
2023-01-17,6.99,7.15,6.73,7.07,30910300,7.0,415649.0,-1.7083864099590582,0.015804597701149392,0.015681005562153016
2023-01-18,7.155,7.3,6.88,6.9,32743400,8.0,400801.0,-1.681848512257624,-0.024045261669023987,-0.024339068305267553
2023-01-19,6.8,6.895,6.67,6.73,24841700,25.0,428285.0,-1.5942290192306448,-0.024637681159420333,-0.024946267946577283
2023-01-20,6.76,7.06,6.72,7.02,28751700,23.0,425719.0,-1.697769427119121,0.043090638930163294,0.042188074381083185
2023-01-23,7.03,7.41,6.991,7.38,31633300,4.0,389028.0,-1.87938063582048,0.05128205128205132,0.05001042057466143
2023-01-24,7.0,7.42,7.0,7.02,22649500,1.0,421141.0,-1.9326988606966156,-0.04878048780487809,-0.05001042057466143
2023-01-25,6.92,7.27,6.69,7.22,37147900,10.0,431644.0,-1.8662321954461147,0.028490028490028463,0.028091734867015106
2023-01-26,7.37,7.45,7.04,7.24,28005600,11.0,445046.0,-1.9901593586896331,0.0027700831024930483,0.0027662534928902804
2023-01-27,7.19,7.73,7.14,7.55,37555200,9.0,434845.0,-2.128760545893426,0.04281767955801108,0.04192635686330837
2023-01-30,7.5,7.61,7.36,7.37,28567800,17.0,414341.0,-1.8901697483331183,-0.02384105960264893,-0.024129857059688176
2023-01-31,7.41,7.82,7.38,7.78,40984000,4.0,469393.0,-1.8182253535821136,0.05563093622795123,0.05413863198905511
2023-02-01,7.73,8.22,7.68,8.2,50123700,12.0,472390.0,-1.6980898432126483,0.05398457583547556,0.05257781607990708
2023-02-02,8.51,9.21,8.47,8.99,71889700,12.0,448211.0,-1.6206543403403346,0.09634146341463423,0.09197869421332161
2023-02-03,8.54,8.9,8.373,8.41,64785500,19.0,463990.0,-1.7553064484126817,-0.06451612903225812,-0.06669137449867257
2023-02-06,8.31,8.535,8.24,8.31,38845500,16.0,396801.0,-1.9083756409596784,-0.01189060642092743,-0.011961865117499748
2023-02-07,8.33,8.41,8.06,8.33,42201800,2.0,425742.0,-1.7951298690201534,0.002406738868832692,0.0024038473113945358
2023-02-08,8.25,8.57,8.17,8.22,35105500,43.0,454568.0,-1.6826903913294042,-0.013205282112845107,-0.013293247110662598
2023-02-09,8.34,8.43,7.94,7.95,33366700,11.0,404007.0,-1.5768866692283732,-0.03284671532846717,-0.033398280401848
2023-02-10,7.79,7.86,7.46,7.51,43042400,2.0,400886.0,-1.669296489187252,-0.05534591194968563,-0.05693646289019716
2023-02-13,7.58,7.775,7.45,7.61,87397100,3.0,409988.0,-1.7858163344060256,0.013315579227696439,0.013227706097551195
2023-02-14,8.59,9.295,8.23,9.22,216055200,14.0,445765.0,-1.817082134563176,0.211563731931669,0.19191186569490792
2023-02-15,9.16,10.23,9.11,10.11,153210400,8.0,423535.0,-1.6738397856990823,0.09652928416485884,0.09214999546387714
2023-02-16,9.65,10.31,9.6,9.71,88638800,21.0,429782.0,-1.793695362446216,-0.03956478733926794,-0.04036875072914636
2023-02-17,9.57,9.71,9.085,9.2,62137800,6.0,448062.0,-1.8880871880516703,-0.05252317198764178,-0.05395279824823884
2023-02-21,9.01,9.1,8.4,8.47,65226600,21.0,500735.0,-1.7993839821914797,-0.07934782608695634,-0.08267297539103158
2023-02-22,8.48,8.625,8.16,8.36,55346000,9.0,463952.0,-1.6907192210619075,-0.012987012987013102,-0.013072081567352622
2023-02-23,8.42,8.48,7.91,8.17,60015500,16.0,496424.0,-1.8393480958669024,-0.022727272727272707,-0.02298951822469908
2023-02-24,7.94,8.2,7.87,8.09,41518600,13.0,519856.0,-1.6347285371512004,-0.009791921664626724,-0.009840177801510919
2023-02-27,8.12,8.23,7.96,8.03,35270000,11.0,343833.0,-1.3306145051348393,-0.007416563658838138,-0.007444203111730108
2023-02-28,7.96,8.097,7.8,7.84,32937000,13.0,464846.0,-1.6591315046497177,-0.023661270236612686,-0.023945693596354012
2023-03-01,7.83,7.91,7.69,7.69,27939100,9.0,461294.0,-1.824289860587596,-0.01913265306122447,-0.01931805084476368
2023-03-02,7.59,8.03,7.56,7.97,36538700,8.0,432423.0,-1.6955262888272344,0.03641092327698292,0.03576370928457129
2023-03-03,8.0,8.5,8.0,8.33,43229100,11.0,424650.0,-1.6800318600141604,0.04516938519447944,0.04417896337662741
2023-03-06,8.34,8.45,8.2,8.28,28316200,17.0,438251.0,-1.7051663347224852,-0.006002400960384291,-0.006020487781583039
2023-03-07,8.275,8.425,8.19,8.28,26819600,12.0,493334.0,-1.6106206363924498,0.0,0.0
2023-03-08,8.36,8.58,8.06,8.13,38723600,12.0,465256.0,-1.5027013103253484,-0.018115942028985366,-0.018282044837448996
2023-03-09,8.07,8.26,7.68,7.69,29005900,11.0,467942.0,-1.57079181629044,-0.0541205412054121,-0.055640140042166664
2023-03-10,7.59,7.68,7.28,7.35,41953600,11.0,423006.0,-1.40319658873679,-0.044213263979193895,-0.0452204702928074
2023-03-13,7.29,8.15,7.19,7.87,63183500,7.0,411395.0,-1.3897987736647122,0.07074829931972793,0.06835774920456661
2023-03-14,8.05,8.14,7.78,7.89,33460100,9.0,428256.0,-1.6075460148698193,0.0025412960609909607,0.0025380724284711498
2023-03-15,7.81,7.99,7.7,7.9,28217400,10.0,423848.0,-1.5115514343029486,0.0012674271229404788,0.0012666246151931126
2023-03-16,8.01,8.08,7.86,7.98,20255400,9.0,470401.0,-1.6229636153568912,0.010126582278481067,0.010075651988741274
2023-03-17,7.93,8.03,7.84,7.88,20920800,6.0,453481.0,-1.6583505101506686,-0.01253132832080206,-0.012610507591929387
2023-03-20,7.765,8.095,7.72,8.08,25497400,9.0,435813.0,-1.577833068318288,0.025380710659898442,0.02506396866321614
2023-03-21,8.2,8.51,8.17,8.45,27104500,9.0,427663.0,-1.652972670085904,0.04579207920792072,0.04477456883607811
2023-03-22,8.44,8.62,8.2,8.21,34151000,3.0,110352.0,-1.0625162698138078,-0.028402366863905182,-0.02881351790474529
2023-03-23,8.32,8.56,8.16,8.33,22662200,18.0,310050.0,-1.7691188976694192,0.014616321559074219,0.014510532714414381
2023-03-24,8.29,8.35,8.06,8.2,17901200,6.0,619052.0,-1.854756564940444,-0.015606242496998934,-0.015729301908543825
2023-03-27,8.15,8.32,7.94,8.04,20666800,4.0,574303.0,-2.00459511618023,-0.019512195121951237,-0.019705071079332726
2023-03-28,8.06,8.12,7.97,8.0,14860500,10.0,575465.0,-1.9450273872969968,-0.004975124378109319,-0.004987541511038973
2023-03-29,8.09,8.25,8.051,8.22,15339700,13.0,623474.0,-1.8094149173150127,0.02750000000000008,0.027128667388252925
2023-03-30,8.33,8.38,8.05,8.15,21001600,5.0,654492.0,-1.989663872608405,-0.008515815085158196,-0.008552281815317198
2023-03-31,8.15,8.48,8.08,8.45,26174800,6.0,607266.0,-2.1335900900825746,0.03680981595092003,0.036148514116310704
2023-04-03,8.37,8.53,8.21,8.38,22512000,8.0,599289.0,-1.9445292049892635,-0.008284023668638896,-0.00831852687509027
2023-04-04,8.53,8.54,8.23,8.35,23961200,8.0,592706.0,-2.052349429990827,-0.0035799522673032325,-0.0035863756312277673
2023-04-05,8.63,8.65,7.84,7.98,54946900,15.0,617982.0,-2.0433247770362115,-0.04431137724550893,-0.045323127401046825
2023-04-06,7.88,8.14,7.79,8.09,23488600,18.0,613706.0,-1.9724111649338807,0.013784461152882121,0.013690319608683055
2023-04-10,8.0,8.44,7.9,8.39,29184700,3.0,565131.0,-2.1782094839743995,0.03708281829419047,0.03641178940871459
2023-04-11,8.35,8.79,8.34,8.61,35617900,8.0,629556.0,-2.0929130233810245,0.026221692491060544,0.025883797960524202
2023-04-12,8.75,8.775,8.3,8.33,28771300,13.0,630637.0,-1.9350002643295403,-0.03252032520325199,-0.03306086226088789
2023-04-13,8.5,8.7,8.43,8.58,27983300,15.0,640717.0,-1.938816245037932,0.03001200480192079,0.029570457321119736
2023-04-14,8.53,8.91,8.47,8.81,42364500,5.0,599871.0,-1.950476580370576,0.026806526806526954,0.02645352644821708
2023-04-17,8.81,9.04,8.78,8.8,26047500,12.0,520386.0,-1.856974974332252,-0.0011350737797957144,-0.0011357184639271267
2023-04-18,8.93,9.02,8.72,8.73,21185300,18.0,552725.0,-1.6594303381500484,-0.007954545454545436,-0.007986351632649935
2023-04-19,8.58,8.658,8.48,8.49,18193700,8.0,544657.0,-1.6255268149875417,-0.027491408934707917,-0.02787636952825512
